video_title,video_id,comment,comment_id,number_of_likes,parent_comment,parent_comment_id,comment_date,video_post_date
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I've resigned myself to Trump winning in two weeks.  The stupidity of voters in the country has truly astonished me,Ugx1cftplwZn_U42Lr94AaABAg,1,N/A,N/A,2024-10-22T10:24:20Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,He won’t win the popular vote.  It’ll be the electoral college.,Ugx1cftplwZn_U42Lr94AaABAg.A9t_IlJ7Au8A9t_g2tL4bl,0,I've resigned myself to Trump winning in two weeks.  The stupidity of voters in the country has truly astonished me,Ugx1cftplwZn_U42Lr94AaABAg,2024-10-22T10:27:39Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,He's applying cause the president's job has been filled,Ugzr3lswAxfWX4wknMB4AaABAg,0,N/A,N/A,2024-10-22T10:24:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Yes, there are enemys within the government, so what ?!! You acting surprised is pathetic and disgusting ! Nancy plociy is an evil enemy from within and many more !!",UgxArbw8MQoo7ZLxxLR4AaABAg,1,N/A,N/A,2024-10-22T10:24:11Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"What is the point?! Dancing bear at Mickey D's?? 

And funneled the fries into a wrongly turned carton. 

Mickey D's won't hire him once he gets out of prison. 😂",UgyRAhfkjdnFc663rop4AaABAg,0,N/A,N/A,2024-10-22T10:24:03Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,McDonald's new Clown 🤡🤡,UgzjoRG5SJ2gjDM8O794AaABAg,0,N/A,N/A,2024-10-22T10:23:55Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Imagine this rumble speak of Arnold Palmer p... by D. Trump... but accompanied by YMCA music! 

Is great... is hudge... at this point we already know what Donald Trump thinks when he uses theses words 😂😂😂

Oh.. Donald...",UgxaT2q6Wtu4MBxC0sx4AaABAg,0,N/A,N/A,2024-10-22T10:23:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Trump is the best America has to offer. We support him here, in the global South.",UgxmF4Q3IcnLvmRLhIR4AaABAg,0,N/A,N/A,2024-10-22T10:23:19Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,the pinnacle oh humanity lol,UgxmF4Q3IcnLvmRLhIR4AaABAg.A9t_BHOzP8MA9ta3xY3IpE,0,"Trump is the best America has to offer. We support him here, in the global South.",UgxmF4Q3IcnLvmRLhIR4AaABAg,2024-10-22T10:31:03Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"they're both equally amusing. i find it ridiculous that person or media org would favour one or the other to satirize. you can't laugh at one and take the other seriously, and also ignore the gold mine of comedy that is joe biden.",Ugy2SvQnqV2Fjtg8Y_p4AaABAg,0,N/A,N/A,2024-10-22T10:23:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"how did i walk into this demonrat rally.. !!
im on the wrong side of yt 😂",Ugz44jqhaJdbyauxmuJ4AaABAg,1,N/A,N/A,2024-10-22T10:22:49Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Umm…. Is America mentally ill?  This is nuts.  

Did we all die during Covid 😂😂😂",Ugzt9rGXbmXbbd8nl054AaABAg,1,N/A,N/A,2024-10-22T10:22:34Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,This may have been the 1st time he's been in a Mickey D's.,Ugw2f44heywo-RhO-_l4AaABAg,0,N/A,N/A,2024-10-22T10:22:07Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The frosty machine is always broken because they use it for burn employees.,Ugz3iCt3Jfjj7oVJ0PN4AaABAg,0,N/A,N/A,2024-10-22T10:21:39Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Na way did he get his food handlers permit, it is illegal for him to serve the public.",Ugz-l6KOm8OZetCC4-d4AaABAg,0,N/A,N/A,2024-10-22T10:21:36Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I am exhausted hearing about Dump & I’m Australian 🤦‍♀️🤷‍♀️ I truly want to go back to ignoring American politics.  PLEASE PLEASE PLEASE vote in Harris & Walz so I can 🙏 Please just let Dump become an orange stain on history,UgyZjt_PjYwJ6ufSpel4AaABAg,1,N/A,N/A,2024-10-22T10:21:34Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Trump is the definition of a “ Blithering Idiot”. 💙💙💙💙💙🇨🇦,UgwBb-Em4V1zIfciFVB4AaABAg,0,N/A,N/A,2024-10-22T10:21:30Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The Republicans who defend his nonsense lies are just as bad as him ..  They familys must be ashamed and embarrassed of those spineless cowards ...Weakest men history...😮😮😮😮,UgwnyxnhSWkQqGrxqf54AaABAg,1,N/A,N/A,2024-10-22T10:21:18Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Kamala laughing…don’t tell him I also took ballet lessons!,UgxUGySBEBfkme0zGfR4AaABAg,0,N/A,N/A,2024-10-22T10:21:08Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The worst thing for Trump is to never mention him ever again. Not talking about him in the media would hurt his ego even more.,UgzS84VoSRGGDpMAbdR4AaABAg,0,N/A,N/A,2024-10-22T10:21:07Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,A little late for that,UgzS84VoSRGGDpMAbdR4AaABAg.A9tZwECzRGgA9t_xEBvbm2,0,The worst thing for Trump is to never mention him ever again. Not talking about him in the media would hurt his ego even more.,UgzS84VoSRGGDpMAbdR4AaABAg,2024-10-22T10:30:00Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Paraphrased from the movie Gladiator: Fear, violence, entertainment are a powerful combination. I think he’s figured out what America is. America is the mob. He’ll take away their freedoms, and still they’ll roar. He’ll destroy the Constitution, and they will love him for it.",Ugzlhxbna3xovyWoQBZ4AaABAg,0,N/A,N/A,2024-10-22T10:21:04Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"a 64 year old white man, killed a goose, & he didn't have a permit hunting license.",UgyYSmcgWh6hcl0nR0V4AaABAg,0,N/A,N/A,2024-10-22T10:21:00Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Boy, I don't understand why they fired Ronald but still hired a clown.",Ugx8It66fNbGtZFb_1p4AaABAg,0,N/A,N/A,2024-10-22T10:20:36Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,For someone who seems to hate the military he is a real fan of threatening action with them...,UgwsRNlIhQFb9P668rV4AaABAg,0,N/A,N/A,2024-10-22T10:20:25Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Not a dem or rep 
But I hope these cowards explaining his words as if the public is so dumb 
They look like absolute clowns 
And need to be men and stand up 
Cowards",UgylW_0cYfZXIF172U94AaABAg,0,N/A,N/A,2024-10-22T10:20:15Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Wake up people. Donald is an enemy of the state. He’s going after the constitution he’s a traitor to this country. It’s called a dictator. He even admitted it. On tv.,UgwTJCngKih4kpMqzt14AaABAg,0,N/A,N/A,2024-10-22T10:20:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,McDonald's is the enemy within,Ugxm9T6Qsutfdtzni_p4AaABAg,0,N/A,N/A,2024-10-22T10:20:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The fall of America has been documented in painstaking detail.,Ugy7xBSU9iqn4ucXEI54AaABAg,0,N/A,N/A,2024-10-22T10:20:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"I've been in charge of fries at McDonald's. You, sir, are no Fry Guy.",Ugyi-G-v04Ux-sbZ8bN4AaABAg,0,N/A,N/A,2024-10-22T10:20:02Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"“Synced up their circuitry” like their period cycles? A bit misogynistic, no?",UgwD2N_H_dAz6MFr5rN4AaABAg,0,N/A,N/A,2024-10-22T10:19:39Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Somebody has to say it and I guess that person is me. Donald and his cronies are ""MEAT GAZERS!!"" Ewwww  
Look out Rikers guests.",Ugw2lHAmI1dpdmlgKDZ4AaABAg,0,N/A,N/A,2024-10-22T10:19:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,It's like all Trump supporters have YMCA playing on repeat in their heads everytime Trump says something insane... which is ALL THE TIME,Ugw8AZmk1yBGxw8UNeR4AaABAg,0,N/A,N/A,2024-10-22T10:19:03Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,jail for trump,Ugxdry2u_F4atBBrXBJ4AaABAg,1,N/A,N/A,2024-10-22T10:18:29Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"The enemy within is right there, they try to look like you, they try to call themselves the same things you do but they are not part of you. Simple as.",UgzO81mxZklpIarPvC94AaABAg,0,N/A,N/A,2024-10-22T10:18:29Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,You know who else was confident that all the talk about taking extreme measures against the enemies from within wasn't so serious? Hindenburg and von Papen.,Ugywj3eGU0oVx_hmpPN4AaABAg,0,N/A,N/A,2024-10-22T10:18:24Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Trump learning the ropes for his time at the fryer station in prison.,UgyZlgOGZiFaAoqWyz14AaABAg,0,N/A,N/A,2024-10-22T10:18:07Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Don't just vote! Make sure everyone around you is voting, donate if you can, go door to door campaigning, do everything you can. This election is going to come down to a few votes, every vote counts!",UgyeYQ5htTrFFPEwIrJ4AaABAg,0,N/A,N/A,2024-10-22T10:17:31Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"""I spilled some salt.... (picks up salt with fingers on counter).... I'm very superstitious....""

Isn't that some kind of health code violation?",UgyqOFJx-vNaP6wj3Nx4AaABAg,0,N/A,N/A,2024-10-22T10:17:26Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Unfortunately, his people just don’t care what he says. Please vote BLUE!",UgyAoTTwHEAPX-ZbYeV4AaABAg,0,N/A,N/A,2024-10-22T10:17:15Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"I literally just had that same thought about how none of this can be real, and maybe I’m living I’m some broken life simulation.",UgyYRs1JAGZOu2BJytR4AaABAg,0,N/A,N/A,2024-10-22T10:16:55Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Hi 👋🏻 Jon u doing a great job keep going,UgyfqCZ3WJXmKMaLfLp4AaABAg,0,N/A,N/A,2024-10-22T10:16:17Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Did the food continue cat and we're Haitians eating it reconnecting ahead some cat yesterday went to McDonald's,UgwMTuBOIZuM1aqaqjl4AaABAg,0,N/A,N/A,2024-10-22T10:16:15Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,💕💕💕,Ugw_wROq4OH-wLXkuiZ4AaABAg,0,N/A,N/A,2024-10-22T10:16:08Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Jon! You’re the BEST!!,Ugw0NswF1oZ2ph62fRV4AaABAg,0,N/A,N/A,2024-10-22T10:16:06Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Put the fries in the bag, bro.",UgxzqZg2UCIdNzhR6NZ4AaABAg,1,N/A,N/A,2024-10-22T10:16:05Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I just do not understand how he got to run for president.,UgzMLMyQCc1Ef0zwTnF4AaABAg,0,N/A,N/A,2024-10-22T10:16:01Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,💰+😡,UgzMLMyQCc1Ef0zwTnF4AaABAg.A9tZLsI_pMeA9ta722LZ0Z,0,I just do not understand how he got to run for president.,UgzMLMyQCc1Ef0zwTnF4AaABAg,2024-10-22T10:31:28Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Thank you Jon 🙏,UgwLt4tu9Co4IM0Vj1h4AaABAg,0,N/A,N/A,2024-10-22T10:15:53Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Regarding Don's drive for Palmer, it seems that he's ready for jail showers! Go Don go go go!!!!",Ugwr43JxKA4MaICXYp14AaABAg,0,N/A,N/A,2024-10-22T10:15:48Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"What about the unicorns? Who ate all the unicorns? I had so many unicorns as a child, but now, no unicorns. Obviously the immigrants are eating all the unicorns.",UgyrWdW9UYeafpZKC-l4AaABAg,0,N/A,N/A,2024-10-22T10:15:32Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,The best of all this fucXXX shows will be seeing them crying on the 6th of November when Trump will succeed 🤣,UgyXOWodRpOEKfuDikh4AaABAg,0,N/A,N/A,2024-10-22T10:15:32Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Save democracy & give Dump the Maccas job.  But don’t let him near any of the female employees!,Ugy_M4M_L7vvvdpKcG94AaABAg,0,N/A,N/A,2024-10-22T10:15:24Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"You laughing, but it‘s a tragedy. Trump is dangerous. He wins and Democracy is done.",UgwaxuRz558Wh6NsQ714AaABAg,0,N/A,N/A,2024-10-22T10:15:20Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@09:00  Trump was obviously referring to the radical very violent ANTIFA/BLM rioters.  And yes, you do sometimes call out the National Guard to protect lives and property.",UgzyAiyYIl8hk2UZzQN4AaABAg,0,N/A,N/A,2024-10-22T10:15:13Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,0:05 He really tried that one..! xD,Ugzpd5LrKe0gdGVIS4d4AaABAg,0,N/A,N/A,2024-10-22T10:15:03Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,We actually have 2 geese hunts every year in our city.,UgzD_I4b54scxFyU0fJ4AaABAg,1,N/A,N/A,2024-10-22T10:15:00Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,O don’t want to hear from these magas again,UgysvYLd--aLgssHhvB4AaABAg,0,N/A,N/A,2024-10-22T10:14:57Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,America is like a bad acid trip...,UgzefM5RU0fXY_Ze4vR4AaABAg,0,N/A,N/A,2024-10-22T10:14:57Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Please defeat this awful old man trump and send him off to stew in his own hatred.,UgxUgx0edak6QGp7WUp4AaABAg,1,N/A,N/A,2024-10-22T10:14:45Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,OBAMA WAS RIGHT. HE HAS A PROBLEM WITH SIZE,UgzdMSbl1OZuHn95VY54AaABAg,2,N/A,N/A,2024-10-22T10:14:38Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Trumphome Syndrome yawl ClownCar Cult Of CrazyCon... Pyrite - Fool's ""GOLD"".... Father of the I V & F Insanity Virus & FakeNews",Ugxb7Gm_aEqAOkogBLx4AaABAg,0,N/A,N/A,2024-10-22T10:14:22Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Stoka glasa za trola jer hice da dokažu da maloumni ne moraju slušati pametne. 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Ugx9TnVfYQv3x75ZHqR4AaABAg,0,N/A,N/A,2024-10-22T10:14:12Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"The owner who conspired should loose his franchise at the very least. Otherwise, perhaps they have the support of McDonald's?",UgymvyZeODGXZuCDqvJ4AaABAg,0,N/A,N/A,2024-10-22T10:13:44Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Brains are melting from Covid.😮,UgwtsD2GWt7478kCyPV4AaABAg,0,N/A,N/A,2024-10-22T10:13:26Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Just one more reason to not go to McDonald's. Worked for me yesterday!
Are you still wondering about why he plays YMCA so much?",UgymZplazR3_ozZjC2Z4AaABAg,0,N/A,N/A,2024-10-22T10:13:17Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"„My first day at McDonalds, I am looking for a job. I would like to work french fries.“
McD:“first, show your health records, we don’t want to put our customers at risk, second, you don’t get to choose wich station you work on, and with that odor of yours, you won’t be getting close to any customer or food item … so, bring out the trash and mob the floor, and when you done with this, go and clean the toilets.“",Ugy5W0vuZQo4OG1KhiR4AaABAg,0,N/A,N/A,2024-10-22T10:13:11Z,2024-10-22T03:00:11Z
